article_id,index,llm_assessment,llm_confidence,llm_label,Model,Condition
55,2067,is-not-biased,90,0,r1-1776_latest,Direct
263,1121,is-not-biased,90,0,r1-1776_latest,Direct
125,173,is-not-biased,80,0,r1-1776_latest,Direct
247,805,is-biased,80,1,r1-1776_latest,Direct
279,931,is-not-biased,80,0,r1-1776_latest,Direct
94,1437,is-not-biased,90,0,r1-1776_latest,Direct
60,2068,is-biased,80,1,r1-1776_latest,Direct
7,1122,is-not-biased,80,0,r1-1776_latest,Direct
43,174,is-biased,80,1,r1-1776_latest,Direct
230,932,is-not-biased,90,0,r1-1776_latest,Direct
133,806,is-biased,80,1,r1-1776_latest,Direct
204,1438,is-biased,80,1,r1-1776_latest,Direct
112,2069,is-not-biased,80,0,r1-1776_latest,Direct
86,175,is-not-biased,90,0,r1-1776_latest,Direct
94,1123,is-not-biased,90,0,r1-1776_latest,Direct
276,807,is-biased,80,1,r1-1776_latest,Direct
40,933,is-biased,80,1,r1-1776_latest,Direct
161,1439,is-biased,80,1,r1-1776_latest,Direct
110,2070,is-biased,80,1,r1-1776_latest,Direct
226,176,is-not-biased,90,0,r1-1776_latest,Direct
102,1124,is-biased,70,1,r1-1776_latest,Direct
41,934,is-biased,80,1,r1-1776_latest,Direct
100,808,is-not-biased,90,0,r1-1776_latest,Direct
211,2071,is-biased,80,1,r1-1776_latest,Direct
173,1440,is-biased,80,1,r1-1776_latest,Direct
18,177,is-not-biased,90,0,r1-1776_latest,Direct
22,1125,is-not-biased,90,0,r1-1776_latest,Direct
116,809,is-biased,80,1,r1-1776_latest,Direct
166,935,is-not-biased,80,0,r1-1776_latest,Direct
282,1441,is-biased,70,1,r1-1776_latest,Direct
114,2072,is-not-biased,90,0,r1-1776_latest,Direct
171,178,is-biased,80,1,r1-1776_latest,Direct
7,1126,is-not-biased,80,0,r1-1776_latest,Direct
123,810,is-biased,70,1,r1-1776_latest,Direct
90,936,is-biased,80,1,r1-1776_latest,Direct
268,1442,is-biased,80,1,r1-1776_latest,Direct
45,2073,is-biased,80,1,r1-1776_latest,Direct
92,1127,is-not-biased,90,0,r1-1776_latest,Direct
60,937,is-biased,80,1,r1-1776_latest,Direct
145,19,is-biased,80,1,r1-1776_latest,Direct
114,179,is-not-biased,90,0,r1-1776_latest,Direct
188,811,is-biased,90,1,r1-1776_latest,Direct
186,1443,is-not-biased,90,0,r1-1776_latest,Direct
70,1128,is-not-biased,90,0,r1-1776_latest,Direct
116,2074,is-biased,80,1,r1-1776_latest,Direct
174,180,is-not-biased,90,0,r1-1776_latest,Direct
90,812,is-biased,80,1,r1-1776_latest,Direct
157,1444,is-not-biased,80,0,r1-1776_latest,Direct
168,938,is-biased,80,1,r1-1776_latest,Direct
114,2075,is-not-biased,90,0,r1-1776_latest,Direct
183,1129,is-not-biased,90,0,r1-1776_latest,Direct
267,813,is-not-biased,90,0,r1-1776_latest,Direct
210,181,is-biased,80,1,r1-1776_latest,Direct
60,939,is-biased,80,1,r1-1776_latest,Direct
101,1445,is-not-biased,90,0,r1-1776_latest,Direct
193,2076,is-not-biased,90,0,r1-1776_latest,Direct
224,1130,is-not-biased,90,0,r1-1776_latest,Direct
111,182,is-biased,80,1,r1-1776_latest,Direct
82,814,is-biased,80,1,r1-1776_latest,Direct
114,940,is-not-biased,90,0,r1-1776_latest,Direct
109,1446,is-not-biased,90,0,r1-1776_latest,Direct
215,2077,is-not-biased,90,0,r1-1776_latest,Direct
10,183,is-not-biased,90,0,r1-1776_latest,Direct
123,1131,is-biased,70,1,r1-1776_latest,Direct
142,941,is-not-biased,90,0,r1-1776_latest,Direct
7,815,is-not-biased,80,0,r1-1776_latest,Direct
193,2078,is-not-biased,90,0,r1-1776_latest,Direct
98,1447,is-not-biased,90,0,r1-1776_latest,Direct
234,942,is-not-biased,90,0,r1-1776_latest,Direct
20,20,is-not-biased,80,0,r1-1776_latest,Direct
118,184,is-not-biased,80,0,r1-1776_latest,Direct
103,816,is-not-biased,90,0,r1-1776_latest,Direct
251,1132,is-not-biased,90,0,r1-1776_latest,Direct
122,1448,is-biased,80,1,r1-1776_latest,Direct
259,2079,is-biased,90,1,r1-1776_latest,Direct
159,185,is-biased,80,1,r1-1776_latest,Direct
3,817,is-not-biased,90,0,r1-1776_latest,Direct
86,1133,is-not-biased,90,0,r1-1776_latest,Direct
214,943,is-biased,90,1,r1-1776_latest,Direct
37,2080,is-not-biased,80,0,r1-1776_latest,Direct
146,1449,is-not-biased,90,0,r1-1776_latest,Direct
71,17,is-biased,80,1,r1-1776_latest,Direct
166,944,is-not-biased,80,0,r1-1776_latest,Direct
33,186,is-not-biased,90,0,r1-1776_latest,Direct
101,818,is-not-biased,90,0,r1-1776_latest,Direct
175,1134,is-not-biased,90,0,r1-1776_latest,Direct
283,1450,is-biased,90,1,r1-1776_latest,Direct
222,2081,is-not-biased,90,0,r1-1776_latest,Direct
253,945,is-biased,80,1,r1-1776_latest,Direct
260,1135,is-biased,80,1,r1-1776_latest,Direct
152,18,is-biased,90,1,r1-1776_latest,Direct
286,187,is-not-biased,90,0,r1-1776_latest,Direct
112,819,is-not-biased,80,0,r1-1776_latest,Direct
204,1451,is-biased,80,1,r1-1776_latest,Direct
224,1136,is-not-biased,90,0,r1-1776_latest,Direct
61,2082,is-biased,70,1,r1-1776_latest,Direct
150,820,is-biased,80,1,r1-1776_latest,Direct
22,188,is-not-biased,90,0,r1-1776_latest,Direct
158,946,is-not-biased,90,0,r1-1776_latest,Direct
143,1452,is-biased,80,1,r1-1776_latest,Direct
215,2083,is-not-biased,90,0,r1-1776_latest,Direct
136,189,is-not-biased,90,0,r1-1776_latest,Direct
152,821,is-biased,90,1,r1-1776_latest,Direct
71,947,is-biased,80,1,r1-1776_latest,Direct
110,1137,is-biased,80,1,r1-1776_latest,Direct
20,1453,is-not-biased,80,0,r1-1776_latest,Direct
115,2084,is-not-biased,90,0,r1-1776_latest,Direct
235,190,is-biased,80,1,r1-1776_latest,Direct
49,948,is-not-biased,80,0,r1-1776_latest,Direct
265,822,is-biased,90,1,r1-1776_latest,Direct
77,1454,is-not-biased,90,0,r1-1776_latest,Direct
191,1138,is-biased,80,1,r1-1776_latest,Direct
269,2085,is-not-biased,90,0,r1-1776_latest,Direct
113,1139,is-not-biased,80,0,r1-1776_latest,Direct
252,191,is-biased,80,1,r1-1776_latest,Direct
159,823,is-biased,80,1,r1-1776_latest,Direct
63,949,is-not-biased,80,0,r1-1776_latest,Direct
230,1455,is-not-biased,90,0,r1-1776_latest,Direct
278,2086,is-biased,80,1,r1-1776_latest,Direct
157,1140,is-not-biased,80,0,r1-1776_latest,Direct
184,824,is-not-biased,90,0,r1-1776_latest,Direct
71,192,is-biased,80,1,r1-1776_latest,Direct
142,950,is-not-biased,90,0,r1-1776_latest,Direct
59,1456,is-biased,70,1,r1-1776_latest,Direct
113,2087,is-not-biased,80,0,r1-1776_latest,Direct
58,1141,is-not-biased,90,0,r1-1776_latest,Direct
182,193,is-biased,70,1,r1-1776_latest,Direct
100,825,is-not-biased,90,0,r1-1776_latest,Direct
88,951,is-biased,70,1,r1-1776_latest,Direct
155,1457,is-not-biased,90,0,r1-1776_latest,Direct
112,2088,is-not-biased,80,0,r1-1776_latest,Direct
133,952,is-biased,80,1,r1-1776_latest,Direct
154,1142,is-not-biased,90,0,r1-1776_latest,Direct
284,2,is-biased,80,1,r1-1776_latest,Direct
267,194,is-not-biased,90,0,r1-1776_latest,Direct
41,1458,is-biased,80,1,r1-1776_latest,Direct
7,826,is-not-biased,80,0,r1-1776_latest,Direct
111,2089,is-biased,80,1,r1-1776_latest,Direct
105,953,is-not-biased,90,0,r1-1776_latest,Direct
258,1143,is-not-biased,90,0,r1-1776_latest,Direct
230,1,is-not-biased,90,0,r1-1776_latest,Direct
87,195,is-biased,80,1,r1-1776_latest,Direct
145,827,is-biased,80,1,r1-1776_latest,Direct
250,1459,is-biased,80,1,r1-1776_latest,Direct
62,2090,is-biased,80,1,r1-1776_latest,Direct
60,954,is-biased,80,1,r1-1776_latest,Direct
187,1144,is-not-biased,90,0,r1-1776_latest,Direct
136,196,is-not-biased,90,0,r1-1776_latest,Direct
98,3,is-not-biased,90,0,r1-1776_latest,Direct
87,1460,is-biased,80,1,r1-1776_latest,Direct
191,828,is-biased,80,1,r1-1776_latest,Direct
24,1145,is-not-biased,90,0,r1-1776_latest,Direct
195,2091,is-biased,80,1,r1-1776_latest,Direct
20,197,is-not-biased,80,0,r1-1776_latest,Direct
76,829,is-biased,70,1,r1-1776_latest,Direct
118,955,is-not-biased,80,0,r1-1776_latest,Direct
130,1461,is-biased,80,1,r1-1776_latest,Direct
59,2092,is-biased,70,1,r1-1776_latest,Direct
251,1146,is-not-biased,90,0,r1-1776_latest,Direct
233,956,is-biased,80,1,r1-1776_latest,Direct
157,0,is-not-biased,80,0,r1-1776_latest,Direct
254,830,is-biased,80,1,r1-1776_latest,Direct
111,198,is-biased,80,1,r1-1776_latest,Direct
181,1462,is-not-biased,90,0,r1-1776_latest,Direct
19,2093,is-not-biased,90,0,r1-1776_latest,Direct
242,1147,is-not-biased,90,0,r1-1776_latest,Direct
76,957,is-biased,70,1,r1-1776_latest,Direct
255,4,is-biased,80,1,r1-1776_latest,Direct
65,199,is-biased,80,1,r1-1776_latest,Direct
90,831,is-biased,80,1,r1-1776_latest,Direct
25,1463,is-not-biased,80,0,r1-1776_latest,Direct
19,2094,is-not-biased,90,0,r1-1776_latest,Direct
267,1148,is-not-biased,90,0,r1-1776_latest,Direct
105,958,is-not-biased,90,0,r1-1776_latest,Direct
262,5,is-biased,70,1,r1-1776_latest,Direct
266,200,is-biased,80,1,r1-1776_latest,Direct
105,832,is-not-biased,90,0,r1-1776_latest,Direct
20,1464,is-not-biased,80,0,r1-1776_latest,Direct
195,2095,is-biased,80,1,r1-1776_latest,Direct
162,959,is-not-biased,80,0,r1-1776_latest,Direct
120,1149,is-biased,80,1,r1-1776_latest,Direct
93,201,is-not-biased,90,0,r1-1776_latest,Direct
180,6,is-not-biased,90,0,r1-1776_latest,Direct
286,833,is-not-biased,90,0,r1-1776_latest,Direct
179,1465,is-biased,80,1,r1-1776_latest,Direct
207,2096,is-biased,90,1,r1-1776_latest,Direct
274,960,is-biased,80,1,r1-1776_latest,Direct
136,7,is-not-biased,90,0,r1-1776_latest,Direct
36,1150,is-not-biased,90,0,r1-1776_latest,Direct
140,202,is-biased,80,1,r1-1776_latest,Direct
180,834,is-not-biased,90,0,r1-1776_latest,Direct
98,1466,is-not-biased,90,0,r1-1776_latest,Direct
114,2097,is-not-biased,90,0,r1-1776_latest,Direct
114,961,is-not-biased,90,0,r1-1776_latest,Direct
127,1151,is-not-biased,90,0,r1-1776_latest,Direct
171,8,is-biased,80,1,r1-1776_latest,Direct
20,203,is-not-biased,80,0,r1-1776_latest,Direct
227,835,is-biased,70,1,r1-1776_latest,Direct
245,2098,is-biased,90,1,r1-1776_latest,Direct
233,1467,is-biased,80,1,r1-1776_latest,Direct
95,1152,is-biased,70,1,r1-1776_latest,Direct
80,962,is-biased,80,1,r1-1776_latest,Direct
106,204,is-not-biased,90,0,r1-1776_latest,Direct
279,9,is-biased,80,1,r1-1776_latest,Direct
109,836,is-not-biased,90,0,r1-1776_latest,Direct
185,1468,is-biased,80,1,r1-1776_latest,Direct
192,2099,is-biased,80,1,r1-1776_latest,Direct
139,963,is-biased,80,1,r1-1776_latest,Direct
210,1153,is-not-biased,90,0,r1-1776_latest,Direct
242,205,is-not-biased,80,0,r1-1776_latest,Direct
227,10,is-biased,70,1,r1-1776_latest,Direct
245,1469,is-biased,90,1,r1-1776_latest,Direct
260,837,is-biased,70,1,r1-1776_latest,Direct
44,964,is-biased,80,1,r1-1776_latest,Direct
45,2100,is-biased,80,1,r1-1776_latest,Direct
135,1154,is-not-biased,90,0,r1-1776_latest,Direct
57,11,is-not-biased,90,0,r1-1776_latest,Direct
72,838,is-not-biased,90,0,r1-1776_latest,Direct
169,206,is-biased,80,1,r1-1776_latest,Direct
33,1470,is-not-biased,90,0,r1-1776_latest,Direct
50,2101,is-biased,80,1,r1-1776_latest,Direct
121,1155,is-not-biased,80,0,r1-1776_latest,Direct
171,965,is-biased,80,1,r1-1776_latest,Direct
210,12,is-not-biased,90,0,r1-1776_latest,Direct
100,207,is-not-biased,90,0,r1-1776_latest,Direct
136,839,is-not-biased,90,0,r1-1776_latest,Direct
130,1471,is-biased,80,1,r1-1776_latest,Direct
59,2102,is-biased,70,1,r1-1776_latest,Direct
93,966,is-not-biased,90,0,r1-1776_latest,Direct
98,13,is-not-biased,90,0,r1-1776_latest,Direct
176,1156,is-biased,80,1,r1-1776_latest,Direct
261,840,is-not-biased,90,0,r1-1776_latest,Direct
193,1472,is-not-biased,90,0,r1-1776_latest,Direct
7,208,is-not-biased,80,0,r1-1776_latest,Direct
114,2103,is-not-biased,90,0,r1-1776_latest,Direct
3,967,is-not-biased,90,0,r1-1776_latest,Direct
274,1157,is-biased,80,1,r1-1776_latest,Direct
271,14,is-not-biased,90,0,r1-1776_latest,Direct
69,209,is-not-biased,80,0,r1-1776_latest,Direct
174,841,is-not-biased,90,0,r1-1776_latest,Direct
191,1473,is-biased,80,1,r1-1776_latest,Direct
112,2104,is-not-biased,80,0,r1-1776_latest,Direct
107,1158,is-not-biased,90,0,r1-1776_latest,Direct
140,968,is-biased,80,1,r1-1776_latest,Direct
112,15,is-not-biased,80,0,r1-1776_latest,Direct
149,210,is-not-biased,90,0,r1-1776_latest,Direct
175,842,is-not-biased,90,0,r1-1776_latest,Direct
235,1474,is-biased,80,1,r1-1776_latest,Direct
50,2105,is-biased,80,1,r1-1776_latest,Direct
71,969,is-biased,80,1,r1-1776_latest,Direct
122,1159,is-biased,80,1,r1-1776_latest,Direct
112,16,is-not-biased,80,0,r1-1776_latest,Direct
33,843,is-not-biased,90,0,r1-1776_latest,Direct
29,211,is-biased,70,1,r1-1776_latest,Direct
151,1475,is-not-biased,90,0,r1-1776_latest,Direct
50,2106,is-biased,80,1,r1-1776_latest,Direct
2,970,is-not-biased,90,0,r1-1776_latest,Direct
102,1160,is-biased,80,1,r1-1776_latest,Direct
123,21,is-biased,70,1,r1-1776_latest,Direct
282,212,is-biased,70,1,r1-1776_latest,Direct
94,844,is-not-biased,90,0,r1-1776_latest,Direct
248,1476,is-biased,80,1,r1-1776_latest,Direct
28,2107,is-not-biased,80,0,r1-1776_latest,Direct
146,971,is-not-biased,90,0,r1-1776_latest,Direct
200,1161,is-not-biased,90,0,r1-1776_latest,Direct
123,22,is-biased,70,1,r1-1776_latest,Direct
169,213,is-biased,80,1,r1-1776_latest,Direct
90,1477,is-biased,80,1,r1-1776_latest,Direct
152,845,is-biased,90,1,r1-1776_latest,Direct
24,972,is-not-biased,90,0,r1-1776_latest,Direct
114,2109,is-not-biased,90,0,r1-1776_latest,Direct
157,1162,is-not-biased,80,0,r1-1776_latest,Direct
144,23,is-not-biased,90,0,r1-1776_latest,Direct
105,214,is-not-biased,90,0,r1-1776_latest,Direct
146,846,is-not-biased,90,0,r1-1776_latest,Direct
241,1478,is-biased,80,1,r1-1776_latest,Direct
58,2110,is-not-biased,90,0,r1-1776_latest,Direct
100,973,is-not-biased,90,0,r1-1776_latest,Direct
169,24,is-biased,80,1,r1-1776_latest,Direct
160,847,is-biased,80,1,r1-1776_latest,Direct
76,215,is-biased,70,1,r1-1776_latest,Direct
114,1164,is-not-biased,90,0,r1-1776_latest,Direct
163,1479,is-not-biased,90,0,r1-1776_latest,Direct
47,2111,is-not-biased,80,0,r1-1776_latest,Direct
63,1165,is-not-biased,80,0,r1-1776_latest,Direct
240,975,is-not-biased,90,0,r1-1776_latest,Direct
48,35,is-biased,80,1,r1-1776_latest,Direct
154,216,is-not-biased,90,0,r1-1776_latest,Direct
157,848,is-not-biased,80,0,r1-1776_latest,Direct
136,1480,is-not-biased,90,0,r1-1776_latest,Direct
110,2112,is-biased,80,1,r1-1776_latest,Direct
151,1166,is-not-biased,90,0,r1-1776_latest,Direct
87,25,is-biased,80,1,r1-1776_latest,Direct
45,976,is-biased,80,1,r1-1776_latest,Direct
20,217,is-not-biased,80,0,r1-1776_latest,Direct
277,849,is-not-biased,90,0,r1-1776_latest,Direct
136,1481,is-not-biased,90,0,r1-1776_latest,Direct
192,2113,is-biased,80,1,r1-1776_latest,Direct
205,1167,is-not-biased,90,0,r1-1776_latest,Direct
227,977,is-biased,70,1,r1-1776_latest,Direct
163,26,is-not-biased,90,0,r1-1776_latest,Direct
105,850,is-not-biased,90,0,r1-1776_latest,Direct
182,219,is-biased,70,1,r1-1776_latest,Direct
81,1482,is-not-biased,90,0,r1-1776_latest,Direct
114,2114,is-not-biased,90,0,r1-1776_latest,Direct
157,1168,is-not-biased,80,0,r1-1776_latest,Direct
132,27,is-not-biased,80,0,r1-1776_latest,Direct
125,851,is-not-biased,80,0,r1-1776_latest,Direct
168,220,is-biased,80,1,r1-1776_latest,Direct
80,978,is-biased,80,1,r1-1776_latest,Direct
10,1483,is-not-biased,90,0,r1-1776_latest,Direct
112,2115,is-not-biased,80,0,r1-1776_latest,Direct
67,473,is-not-biased,80,0,r1-1776_latest,Direct
111,1926,is-biased,80,1,r1-1776_latest,Direct
265,1736,is-biased,90,1,r1-1776_latest,Direct
232,474,is-not-biased,90,0,r1-1776_latest,Direct
215,1737,is-not-biased,90,0,r1-1776_latest,Direct
116,1927,is-biased,80,1,r1-1776_latest,Direct
156,475,is-not-biased,80,0,r1-1776_latest,Direct
193,1738,is-not-biased,90,0,r1-1776_latest,Direct
193,1928,is-not-biased,90,0,r1-1776_latest,Direct
177,476,is-biased,80,1,r1-1776_latest,Direct
116,1739,is-biased,80,1,r1-1776_latest,Direct
136,477,is-not-biased,90,0,r1-1776_latest,Direct
62,1929,is-biased,80,1,r1-1776_latest,Direct
19,1740,is-not-biased,90,0,r1-1776_latest,Direct
19,1930,is-not-biased,90,0,r1-1776_latest,Direct
230,478,is-not-biased,90,0,r1-1776_latest,Direct
13,1741,is-not-biased,80,0,r1-1776_latest,Direct
27,1931,is-biased,80,1,r1-1776_latest,Direct
34,479,is-not-biased,90,0,r1-1776_latest,Direct
205,1742,is-not-biased,90,0,r1-1776_latest,Direct
154,480,is-not-biased,90,0,r1-1776_latest,Direct
215,1932,is-biased,80,1,r1-1776_latest,Direct
116,1743,is-biased,80,1,r1-1776_latest,Direct
110,1933,is-biased,80,1,r1-1776_latest,Direct
227,481,is-not-biased,90,0,r1-1776_latest,Direct
110,1744,is-biased,80,1,r1-1776_latest,Direct
268,1934,is-biased,80,1,r1-1776_latest,Direct
193,1745,is-not-biased,90,0,r1-1776_latest,Direct
288,482,is-biased,90,1,r1-1776_latest,Direct
110,1935,is-biased,80,1,r1-1776_latest,Direct
41,483,is-biased,80,1,r1-1776_latest,Direct
269,1746,is-not-biased,90,0,r1-1776_latest,Direct
195,1936,is-biased,80,1,r1-1776_latest,Direct
32,484,is-not-biased,80,0,r1-1776_latest,Direct
16,1937,is-not-biased,90,0,r1-1776_latest,Direct
207,1747,is-biased,90,1,r1-1776_latest,Direct
54,1748,is-not-biased,80,0,r1-1776_latest,Direct
130,485,is-biased,80,1,r1-1776_latest,Direct
62,1938,is-biased,80,1,r1-1776_latest,Direct
7,486,is-not-biased,80,0,r1-1776_latest,Direct
115,1749,is-not-biased,90,0,r1-1776_latest,Direct
28,1939,is-not-biased,80,0,r1-1776_latest,Direct
152,487,is-biased,90,1,r1-1776_latest,Direct
58,1750,is-not-biased,90,0,r1-1776_latest,Direct
113,1940,is-not-biased,80,0,r1-1776_latest,Direct
144,488,is-not-biased,90,0,r1-1776_latest,Direct
211,1941,is-biased,80,1,r1-1776_latest,Direct
52,1751,is-not-biased,90,0,r1-1776_latest,Direct
114,1752,is-not-biased,90,0,r1-1776_latest,Direct
45,489,is-biased,80,1,r1-1776_latest,Direct
112,1942,is-not-biased,80,0,r1-1776_latest,Direct
166,490,is-not-biased,80,0,r1-1776_latest,Direct
16,1753,is-not-biased,90,0,r1-1776_latest,Direct
278,1943,is-biased,80,1,r1-1776_latest,Direct
165,491,is-biased,80,1,r1-1776_latest,Direct
115,1944,is-not-biased,90,0,r1-1776_latest,Direct
52,1754,is-biased,70,1,r1-1776_latest,Direct
161,492,is-biased,80,1,r1-1776_latest,Direct
211,1755,is-biased,80,1,r1-1776_latest,Direct
111,1945,is-biased,80,1,r1-1776_latest,Direct
145,493,is-biased,80,1,r1-1776_latest,Direct
215,1946,is-not-biased,90,0,r1-1776_latest,Direct
52,1756,is-not-biased,90,0,r1-1776_latest,Direct
156,494,is-not-biased,80,0,r1-1776_latest,Direct
61,1757,is-biased,70,1,r1-1776_latest,Direct
50,1947,is-biased,80,1,r1-1776_latest,Direct
263,495,is-not-biased,90,0,r1-1776_latest,Direct
19,1758,is-not-biased,90,0,r1-1776_latest,Direct
115,1948,is-not-biased,90,0,r1-1776_latest,Direct
171,496,is-biased,80,1,r1-1776_latest,Direct
58,1759,is-not-biased,90,0,r1-1776_latest,Direct
238,1949,is-not-biased,90,0,r1-1776_latest,Direct
42,1760,is-not-biased,90,0,r1-1776_latest,Direct
139,497,is-biased,80,1,r1-1776_latest,Direct
58,1950,is-not-biased,90,0,r1-1776_latest,Direct
7,498,is-not-biased,80,0,r1-1776_latest,Direct
26,1761,is-biased,80,1,r1-1776_latest,Direct
54,1951,is-not-biased,90,0,r1-1776_latest,Direct
238,1762,is-biased,80,1,r1-1776_latest,Direct
31,499,is-not-biased,90,0,r1-1776_latest,Direct
193,1952,is-not-biased,90,0,r1-1776_latest,Direct
136,500,is-not-biased,90,0,r1-1776_latest,Direct
192,1763,is-biased,80,1,r1-1776_latest,Direct
192,1953,is-biased,80,1,r1-1776_latest,Direct
154,501,is-not-biased,90,0,r1-1776_latest,Direct
51,1764,is-biased,90,1,r1-1776_latest,Direct
113,1954,is-not-biased,80,0,r1-1776_latest,Direct
284,502,is-biased,80,1,r1-1776_latest,Direct
116,1765,is-biased,80,1,r1-1776_latest,Direct
19,1955,is-not-biased,90,0,r1-1776_latest,Direct
55,1766,is-not-biased,90,0,r1-1776_latest,Direct
173,503,is-biased,80,1,r1-1776_latest,Direct
112,1956,is-not-biased,80,0,r1-1776_latest,Direct
208,504,is-not-biased,90,0,r1-1776_latest,Direct
192,1767,is-biased,80,1,r1-1776_latest,Direct
109,505,is-not-biased,90,0,r1-1776_latest,Direct
51,1957,is-biased,90,1,r1-1776_latest,Direct
113,1768,is-not-biased,80,0,r1-1776_latest,Direct
276,1958,is-biased,80,1,r1-1776_latest,Direct
223,506,is-not-biased,90,0,r1-1776_latest,Direct
116,1769,is-biased,80,1,r1-1776_latest,Direct
45,1959,is-biased,80,1,r1-1776_latest,Direct
225,507,is-not-biased,90,0,r1-1776_latest,Direct
276,1770,is-biased,80,1,r1-1776_latest,Direct
110,1960,is-biased,80,1,r1-1776_latest,Direct
225,508,is-not-biased,90,0,r1-1776_latest,Direct
115,1771,is-not-biased,90,0,r1-1776_latest,Direct
113,1961,is-not-biased,80,0,r1-1776_latest,Direct
197,509,is-biased,90,1,r1-1776_latest,Direct
211,1962,is-biased,80,1,r1-1776_latest,Direct
276,1772,is-biased,80,1,r1-1776_latest,Direct
113,1773,is-not-biased,80,0,r1-1776_latest,Direct
74,510,is-biased,70,1,r1-1776_latest,Direct
59,511,is-biased,70,1,r1-1776_latest,Direct
59,1963,is-biased,70,1,r1-1776_latest,Direct
115,1964,is-not-biased,90,0,r1-1776_latest,Direct
110,1774,is-biased,80,1,r1-1776_latest,Direct
33,512,is-not-biased,90,0,r1-1776_latest,Direct
114,1775,is-not-biased,90,0,r1-1776_latest,Direct
112,1965,is-not-biased,80,0,r1-1776_latest,Direct
46,513,is-biased,80,1,r1-1776_latest,Direct
113,1776,is-not-biased,80,0,r1-1776_latest,Direct
27,1966,is-biased,80,1,r1-1776_latest,Direct
156,514,is-not-biased,80,0,r1-1776_latest,Direct
245,1777,is-biased,90,1,r1-1776_latest,Direct
13,1967,is-not-biased,80,0,r1-1776_latest,Direct
28,1778,is-not-biased,80,0,r1-1776_latest,Direct
142,515,is-not-biased,90,0,r1-1776_latest,Direct
111,1968,is-biased,80,1,r1-1776_latest,Direct
177,516,is-biased,80,1,r1-1776_latest,Direct
112,1779,is-not-biased,80,0,r1-1776_latest,Direct
59,1969,is-biased,70,1,r1-1776_latest,Direct
62,517,is-biased,80,1,r1-1776_latest,Direct
112,1780,is-not-biased,80,0,r1-1776_latest,Direct
2,1970,is-not-biased,90,0,r1-1776_latest,Direct
25,518,is-biased,70,1,r1-1776_latest,Direct
115,1781,is-not-biased,90,0,r1-1776_latest,Direct
136,519,is-not-biased,90,0,r1-1776_latest,Direct
116,1971,is-biased,80,1,r1-1776_latest,Direct
54,1782,is-not-biased,90,0,r1-1776_latest,Direct
111,1972,is-biased,80,1,r1-1776_latest,Direct
168,520,is-biased,80,1,r1-1776_latest,Direct
193,1783,is-not-biased,90,0,r1-1776_latest,Direct
115,1973,is-not-biased,90,0,r1-1776_latest,Direct
181,521,is-not-biased,90,0,r1-1776_latest,Direct
111,1784,is-biased,80,1,r1-1776_latest,Direct
45,1974,is-biased,80,1,r1-1776_latest,Direct
116,1785,is-biased,80,1,r1-1776_latest,Direct
8,522,is-biased,80,1,r1-1776_latest,Direct
112,1975,is-not-biased,80,0,r1-1776_latest,Direct
153,523,is-not-biased,90,0,r1-1776_latest,Direct
57,1976,is-not-biased,90,0,r1-1776_latest,Direct
278,1786,is-biased,80,1,r1-1776_latest,Direct
143,524,is-biased,80,1,r1-1776_latest,Direct
276,1787,is-biased,80,1,r1-1776_latest,Direct
269,1977,is-not-biased,90,0,r1-1776_latest,Direct
157,525,is-not-biased,80,0,r1-1776_latest,Direct
112,1788,is-not-biased,80,0,r1-1776_latest,Direct
259,1978,is-biased,90,1,r1-1776_latest,Direct
112,526,is-not-biased,80,0,r1-1776_latest,Direct
112,1789,is-not-biased,80,0,r1-1776_latest,Direct
211,1979,is-biased,80,1,r1-1776_latest,Direct
54,1790,is-not-biased,80,0,r1-1776_latest,Direct
87,527,is-biased,80,1,r1-1776_latest,Direct
86,528,is-not-biased,90,0,r1-1776_latest,Direct
245,1980,is-biased,90,1,r1-1776_latest,Direct
193,1791,is-not-biased,90,0,r1-1776_latest,Direct
181,529,is-not-biased,90,0,r1-1776_latest,Direct
114,1981,is-not-biased,90,0,r1-1776_latest,Direct
54,1982,is-not-biased,80,0,r1-1776_latest,Direct
50,1792,is-biased,80,1,r1-1776_latest,Direct
115,530,is-not-biased,90,0,r1-1776_latest,Direct
50,1794,is-biased,80,1,r1-1776_latest,Direct
110,1983,is-biased,80,1,r1-1776_latest,Direct
179,531,is-biased,80,1,r1-1776_latest,Direct
52,1795,is-not-biased,90,0,r1-1776_latest,Direct
19,1984,is-not-biased,90,0,r1-1776_latest,Direct
127,532,is-not-biased,90,0,r1-1776_latest,Direct
193,1985,is-not-biased,90,0,r1-1776_latest,Direct
113,1796,is-not-biased,80,0,r1-1776_latest,Direct
262,534,is-biased,70,1,r1-1776_latest,Direct
205,1797,is-not-biased,90,0,r1-1776_latest,Direct
114,1986,is-not-biased,90,0,r1-1776_latest,Direct
149,535,is-not-biased,90,0,r1-1776_latest,Direct
268,1987,is-biased,80,1,r1-1776_latest,Direct
276,1798,is-biased,80,1,r1-1776_latest,Direct
205,1799,is-not-biased,90,0,r1-1776_latest,Direct
84,536,is-not-biased,90,0,r1-1776_latest,Direct
193,1988,is-not-biased,90,0,r1-1776_latest,Direct
208,94,is-not-biased,90,0,r1-1776_latest,Direct
155,347,is-not-biased,90,0,r1-1776_latest,Direct
160,1295,is-biased,70,1,r1-1776_latest,Direct
70,1610,is-not-biased,90,0,r1-1776_latest,Direct
