Model,article_id,index,article_only_output,article_only_confidence,human_label,source,politics,age,gender,article_only_aligned,metadata_output,metadata_confidence,Metadata_Condition,Metadata_Label,metadata_aligned,flipped,to_biased,to_not_biased
gpt-5.4-mini,207,2096,1,96.0,1,FOX,Conservative,24,Male,1,1,96.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,114,2097,0,86.0,0,CNN,Conservative,59,Male,1,0,84.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,245,2098,1,86.0,0,FOX,Conservative,32,Female,0,1,92.0,politics_demographic,Politics + Demographic,0,0,0,0
gpt-5.4-mini,192,2099,0,86.0,1,FOX,Independent,21,Male,0,0,86.0,politics_demographic,Politics + Demographic,0,0,0,0
gpt-5.4-mini,45,2100,1,78.0,0,BBC,Independent,28,Male,0,0,84.0,politics_demographic,Politics + Demographic,1,1,0,1
gpt-5.4-mini,50,2101,1,84.0,1,BBC,Conservative,40,Female,1,1,84.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,59,2102,0,86.0,0,BBC,Conservative,38,Male,1,0,84.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,114,2103,0,86.0,1,CNN,Conservative,45,Female,0,1,84.0,politics_demographic,Politics + Demographic,1,1,1,0
gpt-5.4-mini,112,2104,0,86.0,0,CNN,Liberal,51,Female,1,0,86.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,50,2105,1,84.0,1,BBC,Liberal,33,Male,1,1,86.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,50,2106,1,84.0,1,BBC,Liberal,41,Male,1,1,86.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,28,2107,0,86.0,1,BBC,Independent,41,Female,0,0,92.0,politics_demographic,Politics + Demographic,0,0,0,0
gpt-5.4-mini,192,2108,0,86.0,0,FOX,Liberal,40,Male,1,0,84.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,114,2109,0,84.0,0,CNN,Liberal,60,Male,1,0,86.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,58,2110,1,72.0,1,BBC,Liberal,33,Female,1,1,78.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,47,2111,0,84.0,0,BBC,Independent,37,Male,1,0,84.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,110,2112,1,84.0,0,CNN,Independent,25,Female,0,0,84.0,politics_demographic,Politics + Demographic,1,1,0,1
gpt-5.4-mini,192,2113,0,86.0,0,FOX,Liberal,22,Female,1,0,84.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,114,2114,0,86.0,0,CNN,Liberal,50,Female,1,0,86.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,112,2115,0,86.0,1,CNN,Independent,34,Male,0,0,86.0,politics_demographic,Politics + Demographic,0,0,0,0
gpt-5.4-mini,193,2116,0,92.0,1,FOX,Liberal,58,Female,0,0,92.0,politics_demographic,Politics + Demographic,0,0,0,0
gpt-5.4-mini,114,2117,0,86.0,0,CNN,Liberal,40,Female,1,0,86.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,114,2118,0,84.0,1,CNN,Independent,39,Male,0,0,84.0,politics_demographic,Politics + Demographic,0,0,0,0
gpt-5.4-mini,110,2119,1,84.0,0,CNN,Independent,39,Male,0,1,84.0,politics_demographic,Politics + Demographic,0,0,0,0
gpt-5.4-mini,222,2120,0,92.0,0,FOX,Other,25,Male,1,0,92.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,193,2121,0,92.0,0,FOX,Conservative,40,Female,1,0,92.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,51,2122,1,92.0,0,BBC,Liberal,30,Male,0,1,92.0,politics_demographic,Politics + Demographic,0,0,0,0
gpt-5.4-mini,115,2123,0,92.0,0,CNN,Liberal,48,Male,1,0,92.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,110,2124,1,84.0,0,CNN,Liberal,41,Male,0,1,86.0,politics_demographic,Politics + Demographic,0,0,0,0
gpt-5.4-mini,193,2125,0,92.0,0,FOX,Other,30,Female,1,0,92.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,114,2126,0,86.0,0,CNN,Liberal,30,Male,1,0,86.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,50,2127,1,84.0,0,BBC,Independent,38,Female,0,1,84.0,politics_demographic,Politics + Demographic,0,0,0,0
gpt-5.4-mini,59,2128,0,86.0,0,BBC,Liberal,25,Female,1,0,86.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,112,2129,0,84.0,1,CNN,Liberal,27,Female,0,0,86.0,politics_demographic,Politics + Demographic,0,0,0,0
gpt-5.4-mini,192,2130,0,86.0,0,FOX,Liberal,37,Female,1,0,84.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,278,2131,1,84.0,1,FOX,Independent,40,Male,1,1,84.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,193,2132,0,92.0,0,FOX,Liberal,54,Female,1,0,92.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,112,2133,0,84.0,1,CNN,Conservative,67,Male,0,0,84.0,politics_demographic,Politics + Demographic,0,0,0,0
gpt-5.4-mini,54,2134,0,94.0,0,BBC,Independent,58,Male,1,0,92.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,54,2135,0,94.0,0,BBC,Conservative,29,Male,1,0,92.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,276,2136,0,84.0,0,FOX,Conservative,68,Male,1,0,84.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,114,2137,0,84.0,1,CNN,Liberal,35,Female,0,0,86.0,politics_demographic,Politics + Demographic,0,0,0,0
gpt-5.4-mini,50,2138,1,84.0,1,BBC,Conservative,60,Female,1,1,84.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,193,2139,0,92.0,0,FOX,Liberal,51,Male,1,0,92.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,268,2140,0,84.0,1,FOX,Conservative,32,Male,0,0,86.0,politics_demographic,Politics + Demographic,0,0,0,0
gpt-5.4-mini,111,2141,1,84.0,0,CNN,Independent,28,Female,0,1,86.0,politics_demographic,Politics + Demographic,0,0,0,0
gpt-5.4-mini,193,2142,0,92.0,0,FOX,Independent,37,Male,1,0,92.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,51,2143,1,92.0,1,BBC,Liberal,25,Male,1,1,86.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,211,2144,0,92.0,0,FOX,Conservative,49,Male,1,0,92.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,28,2145,0,86.0,1,BBC,Liberal,48,Female,0,0,86.0,politics_demographic,Politics + Demographic,0,0,0,0
gpt-5.4-mini,115,2146,0,86.0,0,CNN,Liberal,31,Male,1,0,92.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,28,2147,0,86.0,1,BBC,Liberal,38,Male,0,0,89.0,politics_demographic,Politics + Demographic,0,0,0,0
gpt-5.4-mini,114,2148,0,84.0,0,CNN,Conservative,41,Male,1,1,84.0,politics_demographic,Politics + Demographic,0,1,1,0
gpt-5.4-mini,192,2149,0,86.0,0,FOX,Conservative,30,Female,1,0,84.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,113,2150,0,84.0,0,CNN,Liberal,38,Female,1,0,84.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,114,2151,0,84.0,0,CNN,Conservative,31,Male,1,1,84.0,politics_demographic,Politics + Demographic,0,1,1,0
gpt-5.4-mini,205,2152,0,86.0,0,FOX,Liberal,32,Male,1,0,92.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,110,2153,1,84.0,0,CNN,Conservative,62,Male,0,1,84.0,politics_demographic,Politics + Demographic,0,0,0,0
gpt-5.4-mini,115,2154,0,86.0,0,CNN,Conservative,35,Female,1,0,92.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,114,2155,0,86.0,1,CNN,Conservative,54,Male,0,0,84.0,politics_demographic,Politics + Demographic,0,0,0,0
gpt-5.4-mini,211,2156,0,92.0,0,FOX,Other,25,Male,1,0,92.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,51,2157,1,92.0,1,BBC,Liberal,47,Male,1,0,72.0,politics_demographic,Politics + Demographic,0,1,0,1
gpt-5.4-mini,110,2158,1,84.0,0,CNN,Independent,58,Female,0,1,84.0,politics_demographic,Politics + Demographic,0,0,0,0
gpt-5.4-mini,62,2159,1,78.0,1,BBC,Independent,34,Male,1,0,84.0,politics_demographic,Politics + Demographic,0,1,0,1
gpt-5.4-mini,113,2160,0,84.0,1,CNN,Independent,22,Male,0,0,84.0,politics_demographic,Politics + Demographic,0,0,0,0
gpt-5.4-mini,110,2161,1,84.0,0,CNN,Liberal,72,Male,0,1,84.0,politics_demographic,Politics + Demographic,0,0,0,0
gpt-5.4-mini,112,2162,0,84.0,1,CNN,Independent,33,Female,0,0,86.0,politics_demographic,Politics + Demographic,0,0,0,0
gpt-5.4-mini,110,2163,1,84.0,1,CNN,Conservative,32,Female,1,1,86.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,114,2164,0,86.0,0,CNN,Independent,40,Female,1,0,86.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,115,2165,0,86.0,1,CNN,Conservative,34,Female,0,0,92.0,politics_demographic,Politics + Demographic,0,0,0,0
gpt-5.4-mini,116,2166,0,86.0,0,CNN,Liberal,25,Male,1,0,86.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,58,2167,1,72.0,1,BBC,Conservative,50,Female,1,1,78.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,222,2168,0,92.0,1,FOX,Conservative,25,Female,0,0,92.0,politics_demographic,Politics + Demographic,0,0,0,0
gpt-5.4-mini,259,2169,1,86.0,1,FOX,Independent,42,Male,1,1,92.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,36,2170,0,95.0,0,BBC,Liberal,33,Male,1,0,95.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,54,2171,0,94.0,1,BBC,Independent,29,Male,0,0,94.0,politics_demographic,Politics + Demographic,0,0,0,0
gpt-5.4-mini,48,2172,0,84.0,1,BBC,Liberal,33,Male,0,0,86.0,politics_demographic,Politics + Demographic,0,0,0,0
gpt-5.4-mini,58,2173,1,72.0,0,BBC,Other,32,Male,0,1,78.0,politics_demographic,Politics + Demographic,0,0,0,0
gpt-5.4-mini,193,2174,0,92.0,1,FOX,Liberal,41,Male,0,0,92.0,politics_demographic,Politics + Demographic,0,0,0,0
gpt-5.4-mini,62,2175,1,78.0,1,BBC,Liberal,32,Male,1,0,86.0,politics_demographic,Politics + Demographic,0,1,0,1
gpt-5.4-mini,50,2176,1,84.0,1,BBC,Liberal,34,Female,1,1,86.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,111,2177,1,86.0,1,CNN,Conservative,27,Male,1,1,86.0,politics_demographic,Politics + Demographic,1,0,0,0
gpt-5.4-mini,193,2178,0,92.0,1,FOX,Liberal,25,Male,0,0,92.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,206,403,0,80.0,0,FOX,Liberal,46,Male,1,0,80.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,58,2167,1,70.0,1,BBC,Conservative,50,Female,1,0,80.0,politics_demographic,Politics + Demographic,0,1,0,1
llama3.2_3b,162,1033,0,80.0,0,CNN,Liberal,34,Male,1,1,80.0,politics_demographic,Politics + Demographic,0,1,1,0
llama3.2_3b,201,89,1,20.0,0,FOX,Conservative,22,Female,0,1,60.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,104,718,1,80.0,1,BBC,Liberal,29,Male,1,1,80.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,168,88,1,60.0,1,CNN,Conservative,30,Male,1,1,80.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,112,1348,1,60.0,1,CNN,Liberal,25,Male,1,1,80.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,259,1978,1,60.0,0,FOX,Liberal,37,Female,0,1,60.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,101,719,0,80.0,1,BBC,Independent,25,Male,0,0,80.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,234,404,0,80.0,1,FOX,Liberal,41,Female,0,1,60.0,politics_demographic,Politics + Demographic,1,1,1,0
llama3.2_3b,145,1034,1,80.0,0,CNN,Liberal,33,Male,0,1,80.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,151,1349,0,90.0,1,CNN,Liberal,34,Male,0,0,90.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,211,1979,1,80.0,1,FOX,Independent,62,Male,1,1,20.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,222,2168,0,90.0,1,FOX,Conservative,25,Female,0,0,90.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,18,405,0,80.0,0,BBC,Independent,37,Female,1,0,80.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,104,90,1,80.0,1,BBC,Conservative,32,Male,1,1,80.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,203,1350,0,90.0,0,FOX,Conservative,27,Female,1,0,90.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,210,720,1,60.0,0,FOX,Independent,38,Male,0,1,60.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,132,1035,0,80.0,1,CNN,Other,32,Female,0,0,80.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,194,406,0,80.0,1,FOX,Independent,31,Male,0,0,90.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,245,1980,1,60.0,1,FOX,Liberal,30,Male,1,1,60.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,259,2169,1,60.0,1,FOX,Independent,42,Male,1,1,60.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,143,721,1,80.0,1,CNN,Independent,25,Male,1,1,80.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,101,1036,0,80.0,1,BBC,Independent,34,Male,0,0,80.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,134,1351,1,60.0,0,CNN,Conservative,30,Female,0,1,60.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,190,91,1,60.0,1,FOX,Conservative,48,Female,1,1,80.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,114,1981,0,80.0,1,CNN,Conservative,50,Female,0,1,60.0,politics_demographic,Politics + Demographic,1,1,1,0
llama3.2_3b,36,2170,0,90.0,0,BBC,Liberal,33,Male,1,0,90.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,81,1352,0,90.0,0,BBC,Liberal,34,Male,1,0,90.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,204,92,1,60.0,0,FOX,Liberal,41,Male,0,1,80.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,132,407,0,80.0,1,CNN,Independent,26,Female,0,0,80.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,278,722,1,60.0,1,FOX,Conservative,28,Male,1,1,60.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,54,1982,0,80.0,1,BBC,Liberal,34,Female,0,1,80.0,politics_demographic,Politics + Demographic,1,1,1,0
llama3.2_3b,159,1037,1,80.0,1,CNN,Independent,25,Male,1,1,80.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,54,2171,0,80.0,1,BBC,Independent,29,Male,0,0,80.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,158,408,0,90.0,0,CNN,Other,32,Female,1,0,90.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,76,93,0,90.0,1,BBC,Liberal,45,Male,0,0,90.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,244,723,1,20.0,1,FOX,Liberal,32,Male,1,1,60.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,11,1353,0,90.0,1,BBC,Conservative,34,Male,0,0,80.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,208,94,0,80.0,0,FOX,Conservative,29,Female,1,0,80.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,48,2172,1,80.0,1,BBC,Liberal,33,Male,1,1,80.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,244,1038,1,60.0,0,FOX,Liberal,61,Female,0,1,60.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,110,1983,1,60.0,0,CNN,Liberal,36,Female,0,1,60.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,127,409,0,80.0,0,CNN,Liberal,40,Female,1,0,80.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,63,724,0,90.0,1,BBC,Liberal,31,Female,0,0,90.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,119,1039,0,80.0,1,CNN,Conservative,30,Male,0,0,80.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,79,1040,0,100.0,0,BBC,Liberal,30,Male,1,0,100.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,19,1984,0,90.0,1,BBC,Other,32,Male,0,0,90.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,115,1354,0,80.0,1,CNN,Liberal,25,Female,0,0,90.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,123,410,1,60.0,1,CNN,Liberal,38,Female,1,1,80.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,229,95,1,60.0,1,FOX,Independent,44,Male,1,1,60.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,231,725,1,20.0,1,FOX,Conservative,33,Male,1,1,80.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,58,2173,1,70.0,0,BBC,Other,32,Male,0,1,60.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,95,1355,0,90.0,1,BBC,Independent,30,Female,0,0,90.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,99,96,0,90.0,1,BBC,Conservative,53,Female,0,0,90.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,193,2174,0,80.0,1,FOX,Liberal,41,Male,0,0,80.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,193,1985,0,80.0,0,FOX,Conservative,35,Male,1,1,60.0,politics_demographic,Politics + Demographic,0,1,1,0
llama3.2_3b,175,411,1,60.0,0,FOX,Liberal,56,Female,0,1,60.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,115,1041,0,80.0,0,CNN,Liberal,31,Male,1,0,90.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,58,726,1,70.0,1,BBC,Liberal,29,Female,1,1,70.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,89,1356,0,80.0,1,BBC,Other,62,Female,0,0,80.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,114,1986,1,60.0,0,CNN,Conservative,40,Male,0,1,60.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,177,97,0,80.0,0,FOX,Liberal,37,Male,1,0,80.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,118,412,0,80.0,1,CNN,Liberal,48,Female,0,0,80.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,62,2175,1,80.0,1,BBC,Liberal,32,Male,1,1,80.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,150,727,1,80.0,1,CNN,Independent,50,Male,1,0,80.0,politics_demographic,Politics + Demographic,0,1,0,1
llama3.2_3b,10,1357,0,90.0,1,BBC,Liberal,20,Male,0,0,90.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,22,1042,0,90.0,0,BBC,Independent,31,Male,1,0,90.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,268,1987,1,80.0,0,FOX,Liberal,39,Male,0,1,80.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,151,413,0,90.0,1,CNN,Liberal,48,Female,0,0,90.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,50,2176,1,80.0,1,BBC,Liberal,34,Female,1,1,90.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,193,1988,0,80.0,0,FOX,Independent,37,Male,1,1,60.0,politics_demographic,Politics + Demographic,0,1,1,0
llama3.2_3b,20,1358,0,80.0,1,BBC,Independent,23,Male,0,0,80.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,159,98,1,80.0,1,CNN,Conservative,25,Male,1,0,80.0,politics_demographic,Politics + Demographic,0,1,0,1
llama3.2_3b,157,1043,1,60.0,1,CNN,Liberal,31,Male,1,1,60.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,80,728,1,20.0,1,BBC,Liberal,38,Female,1,1,30.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,111,2177,1,80.0,1,CNN,Conservative,27,Male,1,1,80.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,221,99,0,80.0,1,FOX,Independent,44,Male,0,0,80.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,76,414,0,90.0,0,BBC,Liberal,46,Male,1,0,90.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,224,729,1,60.0,1,FOX,Conservative,25,Female,1,1,60.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,233,1359,1,60.0,0,FOX,Conservative,61,Female,0,0,80.0,politics_demographic,Politics + Demographic,1,1,0,1
llama3.2_3b,193,2178,0,80.0,1,FOX,Liberal,25,Male,0,0,80.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,180,1044,0,80.0,1,FOX,Independent,50,Male,0,0,80.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,211,1989,1,80.0,0,FOX,Liberal,37,Female,0,1,80.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,136,100,0,80.0,0,CNN,Liberal,44,Male,1,0,80.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,173,730,1,60.0,0,FOX,Independent,40,Male,0,1,60.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,197,415,1,80.0,1,FOX,Liberal,30,Female,1,1,80.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,269,1990,0,90.0,0,FOX,Independent,33,Male,1,0,90.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,122,1045,0,80.0,1,CNN,Liberal,51,Female,0,0,90.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,106,101,0,90.0,0,BBC,Liberal,30,Female,1,0,95.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,59,1360,1,60.0,1,BBC,Conservative,57,Male,1,1,60.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,266,416,1,80.0,0,FOX,Liberal,38,Female,0,1,30.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,258,1046,0,80.0,0,FOX,Liberal,36,Female,1,0,90.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,99,417,0,90.0,0,BBC,Other,69,Female,1,0,90.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,88,731,1,60.0,1,BBC,Liberal,69,Female,1,1,80.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,78,1361,0,80.0,1,BBC,Conservative,24,Female,0,1,60.0,politics_demographic,Politics + Demographic,1,1,1,0
llama3.2_3b,114,1991,0,80.0,0,CNN,Independent,42,Male,1,0,80.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,157,102,1,60.0,1,CNN,Conservative,59,Male,1,1,60.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,78,732,0,80.0,1,BBC,Liberal,27,Male,0,0,80.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,87,1362,0,80.0,1,BBC,Conservative,34,Male,0,0,80.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,143,1047,1,80.0,1,CNN,Liberal,27,Male,1,1,80.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,123,103,1,60.0,1,CNN,Liberal,30,Male,1,1,80.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,268,1992,1,80.0,1,FOX,Independent,27,Male,1,1,80.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,3,418,0,80.0,1,BBC,Liberal,25,Male,0,0,80.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,2,104,0,90.0,0,BBC,Independent,47,Male,1,0,90.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,173,733,1,60.0,0,FOX,Liberal,23,Male,0,1,80.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,265,1048,0,80.0,0,FOX,Liberal,32,Male,1,0,80.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,127,734,0,80.0,1,CNN,Liberal,47,Female,0,0,80.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,157,1363,1,60.0,0,CNN,Independent,19,Male,0,1,60.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,144,419,1,20.0,1,CNN,Liberal,46,Male,1,1,80.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,151,1049,0,90.0,0,CNN,Liberal,26,Female,1,0,90.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,62,1993,1,80.0,1,BBC,Liberal,25,Female,1,0,80.0,politics_demographic,Politics + Demographic,0,1,0,1
llama3.2_3b,42,1994,0,80.0,0,BBC,Other,36,Female,1,0,80.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,147,1364,1,60.0,1,CNN,Liberal,32,Male,1,1,60.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,59,105,1,60.0,1,BBC,Conservative,32,Female,1,1,60.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,156,420,0,90.0,1,CNN,Liberal,63,Female,0,0,90.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,149,735,0,90.0,0,CNN,Independent,24,Female,1,0,90.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,174,1365,1,60.0,1,FOX,Conservative,40,Male,1,1,60.0,politics_demographic,Politics + Demographic,1,0,0,0
llama3.2_3b,58,1995,1,70.0,0,BBC,Liberal,49,Male,0,1,60.0,politics_demographic,Politics + Demographic,0,0,0,0
llama3.2_3b,204,1050,1,60.0,1,FOX,Conservative,30,Male,1,1,80.0,politics_demographic,Politics + Demographic,1,0,0,0
