article_id,index,llm_assessment,llm_confidence,llm_label,Model,Prompt,human_label,source,politics,age,gender
58,1141,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,BBC,Independent,54,Female
33,512,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,BBC,Liberal,39,Female
109,638,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,BBC,Independent,68,Female
154,1142,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,CNN,Conservative,34,Male
115,1898,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Independent,38,Male
46,513,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Independent,25,Male
150,639,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,CNN,Independent,23,Male
258,1143,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,FOX,Independent,28,Female
59,1899,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,BBC,Liberal,25,Female
156,514,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Independent,30,Male
172,640,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Independent,30,Female
187,1144,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,FOX,Conservative,22,Female
112,1900,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,CNN,Liberal,36,Female
142,515,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Conservative,48,Male
125,641,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Conservative,47,Female
24,1145,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,BBC,Liberal,31,Female
115,1901,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,26,Female
177,516,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Conservative,40,Female
153,642,is-biased,70.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,48,Male
251,1146,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,FOX,Liberal,37,Male
112,1902,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,CNN,Independent,38,Male
62,517,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,BBC,Liberal,57,Female
172,643,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Independent,37,Female
242,1147,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,FOX,Conservative,49,Male
268,1903,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Liberal,56,Male
25,518,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Independent,46,Male
161,644,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Conservative,58,Male
267,1148,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,FOX,Other,52,Male
114,1904,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,0,CNN,Conservative,67,Male
136,519,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,CNN,Conservative,41,Female
203,645,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,FOX,Liberal,43,Male
120,1149,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Conservative,39,Male
111,1905,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,CNN,Other,30,Female
156,646,is-not-biased,80.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Conservative,40,Female
168,520,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,CNN,Independent,35,Female
205,1906,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,FOX,Liberal,53,Female
36,1150,is-not-biased,85.0,0.0,r1-1776_latest,politics_demographic,1,BBC,Liberal,43,Male
181,521,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Conservative,62,Male
157,0,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Conservative,27,Female
58,647,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,BBC,Liberal,48,Female
127,1151,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,39,Female
112,1907,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Other,30,Female
8,522,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Independent,34,Male
87,648,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Liberal,28,Male
95,1152,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,BBC,Conservative,31,Female
50,1908,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,BBC,Liberal,53,Male
153,523,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Other,30,Other
179,649,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Liberal,53,Male
210,1153,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,FOX,Liberal,31,Male
112,1909,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,CNN,Liberal,58,Male
143,524,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,CNN,Conservative,63,Female
135,1154,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Conservative,66,Female
138,650,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,30,Male
116,1910,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Independent,43,Female
157,525,is-not-biased,80.0,0.0,r1-1776_latest,politics_demographic,0,CNN,Liberal,51,Male
7,651,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Liberal,36,Male
121,1155,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Conservative,54,Male
230,1,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,FOX,Liberal,39,Female
2,1911,is-not-biased,80.0,0.0,r1-1776_latest,politics_demographic,0,BBC,Other,56,Female
112,526,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Independent,45,Female
158,652,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,CNN,Independent,28,Male
176,1156,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,FOX,Conservative,36,Male
58,1912,is-not-biased,80.0,0.0,r1-1776_latest,politics_demographic,1,BBC,Liberal,47,Male
87,527,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,BBC,Other,22,Male
234,653,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,FOX,Independent,67,Male
193,1913,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,FOX,Conservative,50,Male
274,1157,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Liberal,42,Male
86,528,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,BBC,Liberal,30,Female
107,1158,is-not-biased,80.0,0.0,r1-1776_latest,politics_demographic,1,BBC,Conservative,62,Male
90,654,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Conservative,34,Female
222,1914,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,FOX,Liberal,28,Female
181,529,is-biased,70.0,1.0,r1-1776_latest,politics_demographic,0,FOX,Independent,29,Female
116,655,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Conservative,34,Female
122,1159,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,CNN,Conservative,38,Female
193,1915,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,FOX,Independent,33,Female
115,530,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,CNN,Independent,24,Female
115,656,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,CNN,Independent,73,Female
59,1916,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,BBC,Liberal,37,Male
102,1160,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,BBC,Conservative,58,Male
261,657,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,FOX,Conservative,30,Male
179,531,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Liberal,30,Male
200,1161,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,FOX,Conservative,33,Female
111,1917,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,0,CNN,Conservative,28,Female
127,532,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,CNN,Liberal,53,Male
140,658,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Conservative,28,Female
193,1918,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,FOX,Independent,28,Female
157,1162,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Conservative,52,Female
210,659,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Conservative,30,Male
265,533,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Conservative,26,Male
147,1163,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,55,Male
112,1919,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,CNN,Liberal,41,Male
262,534,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,FOX,Liberal,30,Male
121,660,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Conservative,44,Female
114,1164,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,28,Female
57,1920,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,BBC,Liberal,26,Female
63,1165,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Conservative,34,Male
149,535,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,34,Male
281,661,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,FOX,Conservative,34,Male
268,1921,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Independent,22,Male
84,536,is-not-biased,80.0,0.0,r1-1776_latest,politics_demographic,1,BBC,Liberal,27,Female
105,662,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,BBC,Independent,63,Male
151,1166,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,CNN,Conservative,47,Female
265,1922,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Independent,57,Female
168,537,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,48,Female
121,663,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,30,Male
205,1167,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,FOX,Other,51,Female
195,1923,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,FOX,Liberal,32,Male
256,538,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Conservative,29,Female
284,2,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Liberal,48,Female
157,1168,is-not-biased,80.0,0.0,r1-1776_latest,politics_demographic,0,CNN,Liberal,31,Male
247,664,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,FOX,Liberal,50,Male
148,539,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Conservative,25,Female
58,1924,is-biased,70.0,1.0,r1-1776_latest,politics_demographic,0,BBC,Liberal,49,Male
82,1169,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Liberal,29,Female
125,665,is-not-biased,80.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Independent,55,Female
7,540,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Liberal,48,Male
115,1925,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,27,Male
58,666,is-not-biased,80.0,0.0,r1-1776_latest,politics_demographic,1,BBC,Other,39,Female
94,1170,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Conservative,53,Male
111,1926,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,0,CNN,Liberal,36,Female
98,3,is-biased,70.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Conservative,38,Female
182,541,is-biased,70.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Independent,29,Male
146,667,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,CNN,Liberal,33,Male
2,1171,is-not-biased,80.0,0.0,r1-1776_latest,politics_demographic,1,BBC,Liberal,36,Female
116,1927,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Independent,27,Male
255,4,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Independent,39,Male
142,542,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Independent,27,Female
12,668,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Conservative,33,Female
174,1172,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,FOX,Liberal,21,Female
193,1928,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,FOX,Liberal,22,Male
262,5,is-biased,70.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Other,33,Male
111,543,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,CNN,Independent,46,Female
198,669,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,FOX,Liberal,29,Male
213,1173,is-biased,70.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Independent,30,Female
180,6,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,FOX,Conservative,30,Female
62,1929,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,BBC,Liberal,64,Female
123,544,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Independent,37,Male
176,670,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,0,FOX,Liberal,24,Male
230,1174,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,FOX,Liberal,53,Male
19,1930,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,BBC,Conservative,32,Male
193,545,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,FOX,Independent,54,Female
136,7,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,42,Female
230,671,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,FOX,Conservative,48,Male
43,1175,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Independent,25,Female
27,1931,is-biased,70.0,1.0,r1-1776_latest,politics_demographic,0,BBC,Liberal,35,Male
171,8,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,49,Male
268,546,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Conservative,32,Male
140,672,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,CNN,Liberal,57,Female
13,1176,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,BBC,Liberal,59,Male
215,1932,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,FOX,Liberal,30,Female
279,9,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Conservative,31,Male
116,547,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,42,Female
84,673,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Conservative,33,Male
136,1177,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,CNN,Liberal,43,Male
110,1933,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Independent,35,Male
227,10,is-biased,70.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Liberal,37,Male
272,548,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,FOX,Independent,19,Male
129,1178,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,29,Female
196,674,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Conservative,25,Male
57,11,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,BBC,Independent,36,Female
268,1934,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Liberal,56,Female
36,549,is-not-biased,85.0,0.0,r1-1776_latest,politics_demographic,0,BBC,Liberal,34,Female
101,675,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,BBC,Liberal,24,Female
65,1179,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,BBC,Other,35,Other
110,1935,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,CNN,Liberal,36,Female
210,12,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Liberal,55,Female
105,550,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Conservative,48,Female
113,676,is-not-biased,80.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,35,Male
130,1180,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,CNN,Independent,35,Male
195,1936,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,FOX,Conservative,35,Female
98,13,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,BBC,Independent,43,Male
129,677,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,CNN,Liberal,52,Male
6,551,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Conservative,48,Female
101,1181,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,BBC,Independent,29,Female
16,1937,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,BBC,Liberal,31,Female
271,14,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,FOX,Independent,37,Female
246,552,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Liberal,25,Female
67,678,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Conservative,38,Male
118,1182,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,CNN,Conservative,30,Female
62,1938,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,BBC,Independent,52,Male
112,15,is-biased,70.0,1.0,r1-1776_latest,politics_demographic,0,CNN,Conservative,28,Male
94,553,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Conservative,34,Male
140,1183,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Independent,37,Female
95,679,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,BBC,Liberal,47,Male
28,1939,is-not-biased,80.0,0.0,r1-1776_latest,politics_demographic,0,BBC,Liberal,36,Female
226,1184,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,FOX,Liberal,30,Female
112,16,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Independent,25,Male
120,554,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Independent,18,Male
42,680,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,BBC,Independent,25,Female
158,1185,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Conservative,33,Male
113,1940,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Independent,25,Female
193,555,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,FOX,Independent,44,Male
71,17,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,BBC,Liberal,62,Female
184,681,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,FOX,Independent,29,Male
211,1941,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,FOX,Liberal,36,Male
133,1186,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Conservative,25,Female
152,18,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,0,CNN,Liberal,26,Female
25,556,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Conservative,27,Female
142,682,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Conservative,25,Male
112,1942,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Conservative,45,Male
127,1187,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,CNN,Independent,18,Male
144,23,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,30,Female
210,683,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,FOX,Liberal,20,Female
274,557,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Conservative,35,Male
156,1188,is-not-biased,80.0,0.0,r1-1776_latest,politics_demographic,0,CNN,Conservative,34,Female
278,1943,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,FOX,Independent,36,Female
145,19,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Independent,26,Female
100,558,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,BBC,Liberal,33,Male
136,684,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,30,Male
115,1944,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,CNN,Conservative,38,Male
6,1189,is-not-biased,80.0,0.0,r1-1776_latest,politics_demographic,1,BBC,Liberal,55,Female
20,20,is-not-biased,80.0,0.0,r1-1776_latest,politics_demographic,0,BBC,Liberal,44,Female
131,559,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Independent,25,Male
65,685,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Liberal,37,Female
111,1945,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,0,CNN,Conservative,49,Male
31,1190,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,BBC,Other,32,Female
123,21,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Conservative,56,Male
196,560,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Conservative,30,Male
145,686,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,CNN,Liberal,34,Male
215,1946,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,FOX,Conservative,53,Female
166,1191,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,CNN,Conservative,32,Male
123,22,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Conservative,30,Male
155,561,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Independent,30,Male
2,687,is-not-biased,80.0,0.0,r1-1776_latest,politics_demographic,1,BBC,Liberal,26,Male
50,1947,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,BBC,Independent,19,Other
153,373,is-biased,85.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Conservative,54,Male
105,1003,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Conservative,42,Male
63,374,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,BBC,Other,55,Male
105,1318,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Conservative,30,Male
137,1004,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Independent,26,Male
195,1319,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Conservative,42,Female
125,375,is-not-biased,80.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,25,Male
169,1005,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,36,Female
189,1320,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,FOX,Conservative,25,Male
9,376,is-not-biased,80.0,0.0,r1-1776_latest,politics_demographic,1,BBC,Liberal,30,Female
0,1006,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,BBC,Liberal,59,Male
112,1321,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Independent,30,Male
230,377,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,FOX,Conservative,70,Male
266,1007,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Conservative,38,Female
76,1322,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,BBC,Conservative,36,Male
162,378,is-not-biased,80.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,30,Male
95,1008,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,BBC,Liberal,44,Female
98,1323,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Conservative,46,Female
65,379,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Liberal,52,Male
112,1009,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,36,Female
78,380,is-biased,70.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Conservative,36,Male
61,1324,is-biased,70.0,1.0,r1-1776_latest,politics_demographic,0,BBC,Other,26,Male
16,1010,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,BBC,Liberal,31,Male
128,1325,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,46,Female
94,1011,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Independent,45,Female
88,381,is-biased,85.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Conservative,33,Male
213,1326,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Liberal,25,Male
198,382,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,FOX,Liberal,36,Male
101,1012,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Conservative,25,Male
22,1327,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,BBC,Independent,26,Male
112,383,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,60,Female
38,1013,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,BBC,Liberal,30,Male
131,384,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,0,CNN,Conservative,34,Male
283,1328,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Liberal,22,Male
187,1014,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,FOX,Independent,52,Male
90,1329,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,BBC,Independent,33,Female
133,385,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Independent,35,Male
215,1015,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,FOX,Liberal,55,Male
284,1330,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Liberal,40,Male
116,386,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,CNN,Independent,43,Male
262,1016,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,FOX,Conservative,33,Female
11,387,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,BBC,Independent,26,Female
34,1331,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,BBC,Liberal,32,Female
230,1017,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,FOX,Conservative,43,Male
40,1332,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Liberal,53,Male
74,388,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Liberal,40,Female
111,1018,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Conservative,42,Male
50,1333,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,BBC,Independent,60,Female
29,389,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Conservative,24,Male
108,1019,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,BBC,Liberal,42,Male
145,1334,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Conservative,42,Male
266,390,is-biased,70.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Independent,30,Male
205,1020,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,FOX,Other,34,Female
